date,Power_kW,temp_C,HR,windSpeed_m/s,windGust_m/s,pres_mbar,solarRad_W/m2,rain_mm/h,rain_day
2017-05-28 11:00:00,92.6730605,16.99,51.82,7.74,9.85,1021.0,660.21,0.0,0.0
2017-05-28 12:00:00,94.945242,17.72,49.1,7.98,10.17,1021.0,813.58,0.0,0.0
2017-05-28 13:00:00,100.0985645,18.3,45.68,8.56,10.76,1020.92,922.33,0.0,0.0
2017-05-28 14:00:00,91.39418,18.94,43.61,8.07,10.42,1020.58,927.25,0.0,0.0
2017-05-28 15:00:00,99.8665175,18.9,42.99,8.39,10.78,1020.25,943.58,0.0,0.0
2017-05-28 16:00:00,97.527475,18.9,44.42,8.8,11.01,1020.0,880.83,0.0,0.0
2017-05-28 17:00:00,104.1665975,18.58,43.31,9.7,12.05,1020.0,734.78,0.0,0.0
2017-05-28 18:00:00,97.8917145,18.18,46.16,9.39,11.74,1020.0,566.72,0.0,0.0
2017-05-28 19:00:00,98.4134925,17.3,49.3,8.22,10.29,1020.0,320.18,0.0,0.0
2017-05-28 20:00:00,97.221575,16.7,48.42,9.99,12.81,1019.92,245.81,0.0,0.0
2017-05-28 21:00:00,97.990695,16.01,54.73,10.74,13.38,1019.92,113.03,0.0,0.0
2017-05-28 22:00:00,92.8054715,15.6,57.22,7.52,9.81,1020.0,15.94,0.0,0.0
2017-05-28 23:00:00,94.7780895,15.03,60.92,8.62,10.71,1020.17,1.25,0.0,0.0
2017-05-29 00:00:00,94.0146505,14.75,63.18,6.37,8.2,1021.0,1.93,0.0,0.0
2017-05-29 01:00:00,96.3521635,14.51,65.77,5.64,7.13,1021.0,1.24,0.0,0.0
2017-05-29 02:00:00,94.256967,14.49,67.8,4.59,6.31,1020.92,2.16,0.0,0.0
2017-05-29 03:00:00,94.3992105,14.61,68.2,6.82,8.81,1020.0,1.73,0.0,0.0
2017-05-29 04:00:00,93.395203,14.6,68.83,7.68,9.87,1019.58,2.51,0.0,0.0
2017-05-29 05:00:00,98.4816645,14.56,68.97,8.18,10.06,1019.5,2.24,0.0,0.0
2017-05-29 06:00:00,99.060908,14.49,67.68,5.6,7.86,1019.17,3.29,0.0,0.0
2017-05-29 07:00:00,125.361316,14.34,66.53,6.35,8.91,1019.5,6.44,0.0,0.0
2017-05-29 08:00:00,416.9017145,14.4,65.82,7.26,9.56,1020.0,38.38,0.0,0.0
2017-05-29 09:00:00,353.1766265,15.37,58.43,7.76,10.25,1020.0,275.89,0.0,0.0
2017-05-29 10:00:00,354.4325645,16.09,55.89,10.2,13.19,1020.17,473.37,0.0,0.0
2017-05-29 11:00:00,385.543687,17.09,52.1,10.18,12.68,1020.08,654.68,0.0,0.0
2017-05-29 12:00:00,381.150526,18.1,46.73,8.35,10.57,1020.25,808.58,0.0,0.0
2017-05-29 13:00:00,377.0071105,18.51,46.53,9.26,11.82,1020.67,916.58,0.0,0.0
2017-05-29 14:00:00,391.0286925,18.86,45.46,10.1,12.66,1020.25,941.67,0.0,0.0
2017-05-29 15:00:00,402.1346105,18.8,44.32,11.25,13.77,1020.08,916.17,0.0,0.0
2017-05-29 16:00:00,402.9360685,18.87,47.28,10.31,12.73,1020.25,921.08,0.0,0.0
2017-05-29 17:00:00,379.371062,18.52,50.42,10.08,11.99,1020.33,699.23,0.0,0.0
2017-05-29 18:00:00,352.6443605,18.29,51.0,8.74,11.05,1020.92,535.41,0.0,0.0
2017-05-29 19:00:00,200.4473115,17.98,51.31,7.78,10.17,1021.0,408.41,0.0,0.0
2017-05-29 20:00:00,132.4984,17.42,50.91,7.6,9.69,1021.0,315.48,0.0,0.0
2017-05-29 21:00:00,105.7651435,16.67,52.2,8.77,10.97,1021.75,128.1,0.0,0.0
2017-05-29 22:00:00,104.53477,15.89,58.65,7.88,9.79,1022.0,9.04,0.0,0.0
2017-05-29 23:00:00,98.270375,15.36,64.51,6.47,8.09,1022.08,2.19,0.0,0.0
2017-05-30 00:00:00,99.333159,15.03,66.31,7.64,9.73,1022.67,1.91,0.0,0.0
2017-05-30 01:00:00,99.4330135,14.87,67.6,7.09,9.37,1022.67,2.76,0.0,0.0
2017-05-30 02:00:00,98.1486705,14.68,68.89,6.61,8.05,1022.58,1.83,0.0,0.0
2017-05-30 03:00:00,96.20555,14.55,69.04,5.92,7.63,1022.0,2.0,0.0,0.0
2017-05-30 04:00:00,96.1070065,14.38,69.85,5.84,7.4,1021.58,3.63,0.0,0.0
2017-05-30 05:00:00,100.957925,14.36,71.58,6.05,7.72,1021.67,3.06,0.0,0.0
2017-05-30 06:00:00,106.887578,14.33,72.81,5.55,6.98,1021.33,3.61,0.0,0.0
2017-05-30 07:00:00,127.014924,14.27,72.91,6.67,8.39,1021.0,6.23,0.0,0.0
2017-05-30 08:00:00,396.6284105,14.5,72.14,7.38,9.29,1021.17,99.55,0.0,0.0
2017-05-30 09:00:00,313.9890885,15.15,67.94,7.49,9.22,1021.0,278.48,0.0,0.0
2017-05-30 10:00:00,340.5831605,16.19,60.81,7.32,9.48,1021.58,467.78,0.0,0.0
2017-05-30 11:00:00,399.7166895,17.81,52.53,5.98,7.42,1021.67,648.61,0.0,0.0
2017-05-30 12:00:00,375.9945815,18.97,44.58,4.58,5.72,1022.0,795.83,0.0,0.0
2017-05-30 13:00:00,381.599325,19.77,39.12,4.63,6.02,1021.17,902.83,0.0,0.0
2017-05-30 14:00:00,400.191053,20.27,38.27,5.37,6.92,1021.0,957.42,0.0,0.0
2017-05-30 15:00:00,412.402144,20.54,35.75,5.43,7.02,1021.0,962.75,0.0,0.0
2017-05-30 16:00:00,405.6415355,20.22,37.97,6.45,7.93,1020.92,914.33,0.0,0.0
2017-05-30 17:00:00,393.9740725,19.65,42.05,7.5,9.33,1020.42,818.75,0.0,0.0
2017-05-30 18:00:00,346.2351,19.72,44.63,6.64,8.78,1020.0,690.86,0.0,0.0
2017-05-30 19:00:00,179.5674515,19.53,47.93,5.34,7.07,1020.0,520.57,0.0,0.0
2017-05-30 20:00:00,132.3758215,18.8,53.45,6.61,8.53,1020.0,331.14,0.0,0.0
2017-05-30 21:00:00,108.00455,17.64,63.23,6.9,8.78,1020.17,103.23,0.0,0.0
2017-05-30 22:00:00,95.36214,17.16,68.26,4.51,5.7,1020.75,4.59,0.0,0.0
2017-05-30 23:00:00,103.204542,16.84,72.84,3.87,5.12,1021.0,3.26,0.0,0.0
2017-05-31 00:00:00,103.0081105,16.66,76.4,3.86,4.91,1021.0,2.57,0.0,0.0
2017-05-31 01:00:00,99.1275505,16.88,75.23,4.46,5.62,1020.42,2.17,0.0,0.0
2017-05-31 02:00:00,99.29077,17.06,74.34,3.82,5.03,1020.0,1.33,0.0,0.0
2017-05-31 03:00:00,97.8606875,17.11,74.24,3.97,5.03,1019.58,1.11,0.0,0.0
2017-05-31 04:00:00,95.2080975,16.87,76.15,4.0,5.05,1019.0,1.17,0.0,0.0
2017-05-31 05:00:00,99.8545,16.34,78.47,3.41,4.26,1019.0,2.18,0.0,0.0
2017-05-31 06:00:00,107.536523,15.87,74.68,0.0,0.0,1019.0,2.6,0.0,0.0
2017-05-31 07:00:00,126.641289,15.9,73.27,0.0,0.0,1018.17,1.95,0.0,0.0
2017-05-31 08:00:00,390.994825,15.77,74.67,0.0,0.0,1019.0,52.9,0.0,0.0
2017-05-31 09:00:00,316.6858155,16.22,72.18,0.0,0.0,1019.25,136.22,0.0,0.0
2017-05-31 10:00:00,377.7792895,16.3,72.75,0.0,0.0,1020.0,116.76,0.0,0.0
2017-05-31 11:00:00,376.690067,17.27,70.32,0.0,0.0,1020.0,353.79,0.0,0.0
2017-05-31 12:00:00,432.054908,18.78,57.0,0.0,0.0,1020.0,490.94,0.0,0.0
2017-05-31 13:00:00,442.6847145,19.22,56.5,0.0,0.0,1020.0,625.52,0.0,0.0
2017-05-31 14:00:00,449.348309,20.29,47.46,0.0,0.0,1020.0,885.69,0.0,0.0
2017-05-31 15:00:00,411.1296,20.42,45.55,0.0,0.0,1019.5,986.92,0.0,0.0
2017-05-31 16:00:00,441.244581,20.64,43.68,0.0,0.0,1019.0,942.08,0.0,0.0
2017-05-31 17:00:00,380.22496,20.91,39.51,0.0,0.0,1019.0,861.92,0.0,0.0
2017-05-31 18:00:00,375.6633355,20.7,38.37,1.71,2.31,1019.0,733.9,0.0,0.0
2017-05-31 19:00:00,194.6977025,19.91,39.53,7.12,9.01,1019.0,571.53,0.0,0.0
2017-05-31 20:00:00,137.5940385,19.17,37.68,7.45,9.23,1019.0,384.45,0.0,0.0
2017-05-31 21:00:00,112.1706895,18.47,45.81,7.09,8.76,1019.0,191.84,0.0,0.0
2017-05-31 22:00:00,98.806137,17.39,46.83,6.87,8.3,1019.0,34.96,0.0,0.0
2017-05-31 23:00:00,97.082172,16.19,51.65,7.79,9.56,1019.25,2.8,0.0,0.0
2017-06-01 00:00:00,97.9463395,15.81,53.82,6.65,8.26,1020.0,2.42,0.0,0.0
2017-06-01 01:00:00,101.55443,15.49,56.96,6.56,7.95,1020.0,2.45,0.0,0.0
2017-06-01 02:00:00,96.226526,15.28,58.31,4.89,5.95,1020.0,2.38,0.0,0.0
2017-06-01 03:00:00,95.7394895,15.09,57.96,5.65,7.19,1019.92,2.43,0.0,0.0
2017-06-01 04:00:00,90.982526,14.91,59.12,4.75,6.06,1019.08,3.01,0.0,0.0
2017-06-01 05:00:00,97.874453,15.2,56.98,3.57,4.65,1019.0,2.47,0.0,0.0
2017-06-01 06:00:00,100.0220895,15.26,57.14,3.33,4.11,1019.0,2.93,0.0,0.0
2017-06-01 07:00:00,129.619444,15.4,56.97,4.16,4.97,1019.0,3.07,0.0,0.0
2017-06-01 08:00:00,398.248588,15.95,56.91,3.72,4.78,1019.0,54.11,0.0,0.0
2017-06-01 09:00:00,319.5162645,16.81,56.22,3.48,4.3,1019.0,213.54,0.0,0.0
2017-06-01 10:00:00,354.7992075,18.68,49.76,2.49,3.02,1019.0,405.66,0.0,0.0
2017-06-01 11:00:00,360.1354145,20.72,43.03,2.17,2.85,1019.0,593.29,0.0,0.0
2017-06-01 12:00:00,410.449628,21.85,41.03,2.34,3.19,1019.0,758.78,0.0,0.0
2017-06-01 13:00:00,399.329289,24.43,25.3,4.41,5.7,1018.33,887.25,0.0,0.0
2017-06-01 14:00:00,447.1893105,26.74,19.45,2.71,3.71,1017.83,968.83,0.0,0.0
2017-06-01 15:00:00,434.273994,27.97,20.01,2.7,3.69,1017.0,991.5,0.0,0.0
2017-06-01 16:00:00,427.8922645,29.43,19.38,2.41,3.38,1016.25,964.17,0.0,0.0
2017-06-01 17:00:00,418.58482,31.34,17.16,1.43,1.91,1015.5,876.5,0.0,0.0
2017-06-01 18:00:00,357.2271795,30.48,24.45,2.92,4.05,1015.0,737.91,0.0,0.0
2017-06-01 19:00:00,181.1839145,28.94,25.22,6.68,8.01,1014.42,583.12,0.0,0.0
2017-06-01 20:00:00,139.3324245,27.86,25.0,6.41,7.78,1014.0,397.44,0.0,0.0
2017-06-01 21:00:00,107.2518175,26.7,23.15,6.9,8.34,1014.0,202.17,0.0,0.0
2017-06-01 22:00:00,97.505625,25.16,22.45,6.68,7.93,1014.0,43.12,0.0,0.0
2017-06-01 23:00:00,99.9364375,24.02,22.7,6.01,7.27,1014.0,3.39,0.0,0.0
2017-06-02 00:00:00,99.4238365,22.96,21.97,7.08,8.13,1014.67,3.26,0.0,0.0
2017-06-02 01:00:00,101.144524,22.82,20.83,6.46,7.57,1014.75,3.48,0.0,0.0
2017-06-02 02:00:00,93.632931,22.46,21.03,5.46,6.67,1014.58,3.33,0.0,0.0
2017-06-02 03:00:00,92.8465495,21.09,22.81,5.18,6.12,1014.0,2.89,0.0,0.0
2017-06-02 04:00:00,93.6855895,20.4,22.74,6.91,8.35,1014.0,2.77,0.0,0.0
2017-06-02 05:00:00,100.985456,19.72,23.06,6.61,8.03,1013.58,2.63,0.0,0.0
2017-06-02 06:00:00,104.997116,20.21,25.99,4.56,5.6,1013.0,2.61,0.0,0.0
2017-06-02 07:00:00,124.91645,19.99,29.4,3.22,3.96,1013.0,3.85,0.0,0.0
2017-06-02 08:00:00,379.322992,19.3,33.09,1.7,2.26,1013.75,25.69,0.0,0.0
2017-06-02 09:00:00,314.257625,19.9,32.45,1.19,1.64,1014.0,214.03,0.0,0.0
2017-06-02 10:00:00,350.8972345,21.95,27.77,1.84,2.45,1013.92,450.83,0.0,0.0
2017-06-02 11:00:00,358.1514345,22.37,30.36,3.56,4.36,1014.17,541.86,0.0,0.0
2017-06-02 12:00:00,400.05165,22.6,37.69,3.98,4.8,1015.0,655.06,0.0,0.0
2017-06-02 13:00:00,358.6299495,22.12,44.13,5.27,6.52,1015.0,731.84,0.0,0.0
2017-06-02 14:00:00,424.556862,22.5,42.93,5.73,6.88,1015.0,824.28,0.0,0.0
2017-06-02 15:00:00,417.8775355,22.76,43.2,5.7,7.28,1015.0,709.51,0.0,0.0
2017-06-02 16:00:00,398.6941095,21.21,47.62,8.38,9.83,1015.0,607.09,0.0,0.0
2017-06-02 17:00:00,414.6839395,21.24,45.82,7.04,8.62,1014.92,520.18,0.0,0.0
2017-06-02 18:00:00,334.325539,22.22,37.26,7.38,8.91,1015.0,580.59,0.0,0.0
2017-06-02 19:00:00,196.5409685,23.5,30.3,7.82,9.5,1014.58,488.48,0.0,0.0
2017-06-02 20:00:00,138.46345,23.11,30.24,7.4,8.6,1014.25,365.7,0.0,0.0
2017-06-02 21:00:00,104.9138675,21.0,42.9,6.11,7.46,1015.0,196.75,0.0,0.0
2017-06-02 22:00:00,103.4306895,18.96,57.31,7.38,8.93,1015.5,22.52,0.0,0.0
2017-06-02 23:00:00,97.2619975,17.17,67.52,7.57,9.1,1016.0,3.08,0.0,0.0
2017-06-03 00:00:00,97.4166955,16.6,71.11,6.57,7.92,1017.0,2.47,0.0,0.0
2017-06-03 01:00:00,99.29951,16.37,74.32,6.93,8.74,1017.0,2.53,0.0,0.0
2017-06-03 02:00:00,97.7518745,16.53,74.88,5.48,6.56,1017.0,2.49,0.0,0.0
2017-06-03 03:00:00,96.7812975,16.76,73.75,5.14,6.92,1017.0,2.33,0.0,0.0
2017-06-03 04:00:00,95.4834075,16.93,72.71,4.72,6.1,1017.0,2.48,0.0,0.0
2017-06-03 05:00:00,95.0475,16.91,72.79,3.72,4.65,1017.0,2.08,0.0,0.0
2017-06-03 06:00:00,95.6201885,16.94,72.12,4.06,5.07,1017.0,2.69,0.0,0.0
2017-06-03 07:00:00,102.902575,17.0,72.28,4.26,5.22,1017.0,3.38,0.0,0.0
2017-06-03 08:00:00,328.3991635,16.92,72.27,3.69,4.65,1017.5,19.74,0.0,0.0
2017-06-03 09:00:00,175.740424,17.16,70.94,4.49,5.49,1018.0,91.74,0.0,0.0
2017-06-03 10:00:00,202.101575,18.15,67.03,4.25,5.22,1018.0,356.37,0.0,0.0
2017-06-03 11:00:00,186.804827,19.48,60.49,3.49,4.61,1018.0,565.51,0.0,0.0
2017-06-03 12:00:00,185.8925895,20.87,53.14,3.61,5.01,1018.08,722.16,0.0,0.0
2017-06-03 13:00:00,126.8639405,21.18,48.86,3.86,5.05,1018.67,773.67,0.0,0.0
2017-06-03 14:00:00,105.8866295,21.74,42.66,3.37,4.44,1019.0,879.08,0.0,0.0
2017-06-03 15:00:00,110.3387855,23.55,35.03,3.32,4.59,1018.75,904.08,0.0,0.0
2017-06-03 16:00:00,105.7987925,24.09,26.28,3.93,5.12,1018.0,930.58,0.0,0.0
2017-06-03 17:00:00,105.559535,24.05,24.6,6.01,7.46,1018.0,878.0,0.0,0.0
2017-06-03 18:00:00,105.8451145,23.37,26.63,6.47,7.74,1018.0,777.36,0.0,0.0
2017-06-03 19:00:00,107.9444625,22.94,28.05,6.15,7.65,1018.0,499.31,0.0,0.0
2017-06-03 20:00:00,103.6819645,21.9,32.02,5.36,6.77,1017.92,286.18,0.0,0.0
2017-06-03 21:00:00,91.5311795,20.96,40.68,5.19,6.48,1018.0,190.62,0.0,0.0
2017-06-03 22:00:00,95.7482295,19.92,44.35,6.33,7.49,1018.0,68.25,0.0,0.0
2017-06-03 23:00:00,97.1706645,18.91,50.58,6.89,8.16,1018.0,3.16,0.0,0.0
2017-06-04 00:00:00,96.6947715,18.34,52.83,4.61,6.0,1018.67,1.33,0.0,0.0
2017-06-04 01:00:00,97.5102135,17.98,54.54,4.76,6.06,1018.83,1.5,0.0,0.0
2017-06-04 02:00:00,95.823612,17.89,55.03,3.59,4.7,1019.0,1.5,0.0,0.0
2017-06-04 03:00:00,96.3585,17.88,55.13,4.53,5.68,1018.33,1.94,0.0,0.0
2017-06-04 04:00:00,95.582825,17.45,58.14,4.57,6.08,1018.0,1.92,0.0,0.0
2017-06-04 05:00:00,97.046775,17.23,60.9,5.53,6.73,1017.33,1.74,0.0,0.0
2017-06-04 06:00:00,92.67022,17.05,62.27,4.86,5.79,1017.0,1.81,0.0,0.0
2017-06-04 07:00:00,93.6873375,16.87,63.42,4.54,5.93,1017.0,2.04,0.0,0.0
2017-06-04 08:00:00,97.9572645,16.86,63.41,4.17,5.03,1017.0,28.57,0.0,0.0
2017-06-04 09:00:00,92.32062,17.92,57.3,3.76,4.88,1017.42,129.59,0.0,0.0
2017-06-04 10:00:00,95.9287105,18.64,55.61,3.61,4.76,1018.0,316.05,0.0,0.0
2017-06-04 11:00:00,93.2485895,20.09,48.68,3.32,4.44,1018.0,498.4,0.0,0.0
2017-06-04 12:00:00,97.0233955,21.19,40.89,3.9,4.88,1018.0,709.4,0.0,0.0
2017-06-04 13:00:00,95.3824605,23.19,34.97,4.39,5.37,1018.0,863.67,0.0,0.0
2017-06-04 14:00:00,88.7903155,25.58,28.15,4.71,5.76,1017.83,954.83,0.0,0.0
2017-06-04 15:00:00,90.972475,26.45,28.23,4.68,6.0,1017.0,962.83,0.0,0.0
2017-06-04 16:00:00,97.460177,26.22,32.09,6.91,8.39,1017.0,966.5,0.0,0.0
2017-06-04 17:00:00,89.0245475,25.98,34.34,6.01,7.84,1016.67,906.25,0.0,0.0
2017-06-04 18:00:00,96.4094105,25.18,36.58,6.82,8.87,1016.17,748.95,0.0,0.0
2017-06-04 19:00:00,93.7008845,23.43,42.48,8.29,10.0,1016.0,583.22,0.0,0.0
2017-06-04 20:00:00,100.9542105,22.57,46.09,7.86,9.35,1016.0,443.02,0.0,0.0
2017-06-04 21:00:00,96.788945,22.19,46.63,7.4,8.8,1016.0,249.02,0.0,0.0
2017-06-04 22:00:00,97.4673875,21.36,48.1,6.47,7.84,1016.25,76.56,0.0,0.0
2017-06-04 23:00:00,93.4924355,20.1,52.95,6.47,8.18,1017.0,2.65,0.0,0.0
2017-06-05 00:00:00,95.156313,19.14,55.66,5.82,7.02,1017.0,0.96,0.0,0.0
2017-06-05 01:00:00,96.5938245,18.18,61.51,7.87,9.5,1017.25,2.25,0.0,0.0
2017-06-05 02:00:00,95.931114,17.9,63.83,9.06,10.99,1017.0,2.26,0.0,0.0
2017-06-05 03:00:00,96.4858855,17.53,67.29,7.83,9.7,1017.0,2.45,0.0,0.0
2017-06-05 04:00:00,93.8337325,17.28,69.45,5.19,6.52,1017.0,2.69,0.0,0.0
2017-06-05 05:00:00,96.587925,17.17,70.83,6.02,7.71,1017.0,3.14,0.0,0.0
2017-06-05 06:00:00,98.8631655,17.08,71.56,7.49,9.08,1016.42,2.57,0.0,0.0
2017-06-05 07:00:00,125.310187,16.98,71.89,7.21,8.72,1016.83,2.24,0.0,0.0
2017-06-05 08:00:00,432.5716605,16.97,72.54,6.36,7.95,1017.0,19.5,0.0,0.0
2017-06-05 09:00:00,284.3132925,17.41,72.43,6.31,7.55,1017.92,149.28,0.0,0.0
2017-06-05 10:00:00,295.0624,18.14,70.1,7.48,8.91,1018.0,339.18,0.0,0.0
2017-06-05 11:00:00,308.556523,18.78,67.12,7.36,8.99,1018.0,534.4,0.0,0.0
2017-06-05 12:00:00,335.7634875,20.23,60.25,5.22,6.42,1018.0,692.18,0.0,0.0
2017-06-05 13:00:00,306.7012395,21.48,54.92,5.63,6.71,1018.0,846.67,0.0,0.0
2017-06-05 14:00:00,329.7429385,23.55,43.52,5.54,7.44,1017.33,909.59,0.0,0.0
2017-06-05 15:00:00,346.617475,24.82,37.68,7.03,9.06,1017.0,982.92,0.0,0.0
2017-06-05 16:00:00,324.007969,25.29,38.82,7.49,9.18,1017.0,970.17,0.0,0.0
2017-06-05 17:00:00,311.2233155,25.43,37.8,7.02,9.16,1016.33,910.08,0.0,0.0
2017-06-05 18:00:00,281.242275,25.16,38.92,8.52,10.65,1016.0,800.17,0.0,0.0
2017-06-05 19:00:00,161.5748505,23.68,44.23,8.54,10.42,1016.0,647.49,0.0,0.0
2017-06-05 20:00:00,132.018137,22.48,48.28,8.15,9.77,1016.0,464.22,0.0,0.0
2017-06-05 21:00:00,108.2084105,21.56,52.44,8.14,10.15,1016.0,268.33,0.0,0.0
2017-06-05 22:00:00,106.0391425,20.68,55.85,7.55,9.22,1016.0,90.53,0.0,0.0
2017-06-05 23:00:00,100.1684845,19.31,60.74,8.54,10.25,1016.0,4.6,0.0,0.0
2017-06-06 00:00:00,101.6861855,18.6,63.45,6.81,8.45,1016.08,2.43,0.0,0.0
2017-06-06 01:00:00,99.4797725,18.44,64.12,6.05,7.48,1016.67,2.94,0.0,0.0
2017-06-06 02:00:00,102.203812,18.05,65.15,5.08,6.23,1016.33,3.33,0.0,0.0
2017-06-06 03:00:00,97.7496895,17.53,65.91,4.76,5.79,1016.0,2.83,0.0,0.0
2017-06-06 04:00:00,99.18589,17.41,65.56,5.1,6.14,1015.17,2.36,0.0,0.0
2017-06-06 05:00:00,103.656837,17.76,64.14,4.97,6.14,1014.92,2.9,0.0,0.0
2017-06-06 06:00:00,104.2172895,17.78,63.7,5.25,6.31,1014.0,2.4,0.0,0.0
2017-06-06 07:00:00,122.8046475,17.34,65.7,5.36,6.29,1014.0,3.23,0.0,0.0
2017-06-06 08:00:00,311.6065645,17.56,64.95,4.06,5.14,1014.33,18.21,0.0,0.0
2017-06-06 09:00:00,262.1814275,18.17,63.38,2.66,3.19,1015.0,138.31,0.0,0.0
2017-06-06 10:00:00,362.111747,18.9,62.61,1.74,2.16,1015.0,315.95,0.0,0.0
2017-06-06 11:00:00,334.7238645,21.26,55.27,1.0,1.64,1015.0,506.49,0.0,0.0
2017-06-06 12:00:00,345.6047275,22.27,52.68,2.1,2.77,1015.0,677.71,0.0,0.0
2017-06-06 13:00:00,328.656775,25.09,45.41,2.42,3.27,1014.5,817.67,0.0,0.0
2017-06-06 14:00:00,340.7116385,27.53,39.4,2.3,3.04,1014.0,910.58,0.0,0.0
2017-06-06 15:00:00,340.5613105,29.02,33.22,2.61,3.48,1013.5,951.17,0.0,0.0
2017-06-06 16:00:00,333.6466595,29.52,30.83,3.46,4.47,1012.75,938.0,0.0,0.0
2017-06-06 17:00:00,336.4242315,30.25,29.3,3.51,4.51,1012.0,876.5,0.0,0.0
2017-06-06 18:00:00,302.2910355,29.99,29.81,4.74,5.85,1011.33,766.67,0.0,0.0
2017-06-06 19:00:00,168.040047,29.71,29.61,4.6,5.74,1011.0,615.89,0.0,0.0
2017-06-06 20:00:00,125.0547605,27.38,36.55,6.15,7.46,1011.0,408.42,0.0,0.0
2017-06-06 21:00:00,107.7884535,24.07,44.12,6.99,8.6,1010.08,171.46,0.0,0.0
2017-06-06 22:00:00,105.5829145,22.41,44.69,7.93,9.67,1010.08,40.83,0.0,0.0
2017-06-06 23:00:00,97.188363,21.23,43.34,8.66,10.48,1010.67,2.14,0.0,0.0
2017-06-07 00:00:00,105.0803645,20.74,43.58,5.14,6.29,1011.17,0.94,0.0,0.0
2017-06-07 01:00:00,106.98634,21.25,41.91,1.78,2.16,1012.0,0.9,0.0,0.0
2017-06-07 02:00:00,97.028858,21.38,41.26,1.76,2.24,1011.5,0.93,0.0,0.0
2017-06-07 03:00:00,101.952974,20.39,49.78,2.33,2.91,1011.0,1.07,0.0,0.0
2017-06-07 04:00:00,100.88145,20.22,50.36,2.76,3.31,1010.58,1.06,0.0,0.0
2017-06-07 05:00:00,103.8502095,19.88,53.34,3.69,4.32,1011.0,1.55,0.0,0.0
2017-06-07 06:00:00,105.8778895,18.03,66.15,5.57,6.48,1011.0,2.04,0.0,0.0
2017-06-07 07:00:00,125.681637,16.71,75.68,6.68,7.69,1011.0,2.02,0.0,0.0
2017-06-07 08:00:00,313.995425,16.8,76.17,6.2,7.38,1011.25,7.06,0.0,0.0
2017-06-07 09:00:00,304.4166035,18.25,70.81,3.65,4.49,1012.0,98.15,0.0,0.0
2017-06-07 10:00:00,321.642925,19.6,65.36,4.47,5.28,1012.0,254.58,0.0,0.0
2017-06-07 11:00:00,352.9174855,21.46,57.67,4.15,5.45,1012.0,415.97,0.0,0.0
2017-06-07 12:00:00,382.1820645,21.97,57.65,3.55,4.51,1012.0,655.98,0.0,0.0
2017-06-07 13:00:00,373.5657355,24.58,43.82,2.52,3.27,1011.92,808.66,0.0,0.0
2017-06-07 14:00:00,415.34665,28.52,29.58,2.14,3.17,1012.0,912.83,0.0,0.0
2017-06-07 15:00:00,469.000636,28.53,29.99,2.05,2.89,1011.5,735.61,0.0,0.0
2017-06-07 16:00:00,437.2038605,29.85,28.39,1.85,2.54,1011.0,776.51,0.0,0.0
2017-06-07 17:00:00,398.2177795,27.63,33.53,4.82,6.33,1011.0,872.25,0.0,0.0
2017-06-07 18:00:00,374.410675,25.91,37.73,4.96,6.06,1011.0,765.92,0.0,0.0
2017-06-07 19:00:00,173.4769825,25.62,38.62,3.84,4.97,1011.0,618.85,0.0,0.0
2017-06-07 20:00:00,116.6353,22.7,45.6,5.16,6.37,1011.0,440.39,0.0,0.0
2017-06-07 21:00:00,102.6563255,22.35,50.7,3.35,4.42,1011.0,248.49,0.0,0.0
2017-06-07 22:00:00,107.7499975,23.83,46.75,2.78,3.46,1011.33,79.66,0.0,0.0
2017-06-07 23:00:00,103.7147395,22.44,50.47,3.44,4.24,1012.0,4.68,0.0,0.0
2017-06-08 00:00:00,103.407747,21.81,48.29,4.21,5.09,1012.5,1.19,0.0,0.0
2017-06-08 01:00:00,102.116849,21.52,45.51,3.23,4.23,1013.0,0.98,0.0,0.0
2017-06-08 02:00:00,102.1559605,21.57,43.94,3.26,3.96,1013.0,0.91,0.0,0.0
2017-06-08 03:00:00,95.9737215,21.33,48.83,1.51,1.93,1013.0,1.2,0.0,0.0
2017-06-08 04:00:00,96.136067,21.06,57.91,0.95,1.32,1013.0,2.31,0.0,0.0
2017-06-08 05:00:00,105.1422,20.82,60.12,0.96,1.22,1012.92,2.84,0.0,0.0
2017-06-08 06:00:00,102.345837,20.27,59.9,0.86,1.22,1013.0,1.99,0.0,0.0
2017-06-08 07:00:00,121.6972895,19.66,58.54,1.33,1.66,1013.0,2.65,0.0,0.0
2017-06-08 08:00:00,382.1672065,18.71,68.69,0.81,1.15,1013.0,8.91,0.0,0.0
2017-06-08 09:00:00,300.9691105,18.94,72.94,1.34,1.76,1013.58,109.09,0.0,0.0
2017-06-08 10:00:00,405.1350525,20.64,63.86,1.05,1.57,1014.0,288.03,0.0,0.0
2017-06-08 11:00:00,409.6693645,21.8,55.38,1.58,2.49,1014.92,478.72,0.0,0.0
2017-06-08 12:00:00,407.1369495,21.42,56.9,2.73,3.71,1015.0,653.72,0.0,0.0
2017-06-08 13:00:00,406.6103645,22.18,54.52,2.74,4.05,1015.0,804.25,0.0,0.0
2017-06-08 14:00:00,412.8786925,22.69,51.97,3.16,4.23,1015.42,907.5,0.0,0.0
2017-06-08 15:00:00,395.0761865,23.14,50.36,3.66,4.93,1016.0,958.0,0.0,0.0
2017-06-08 16:00:00,390.0598635,22.51,51.24,4.81,5.99,1015.25,957.08,0.0,0.0
