date,Power_kW,temp_C,HR,windSpeed_m/s,windGust_m/s,pres_mbar,solarRad_W/m2,rain_mm/h,rain_day,hour,week_day,holiday,power_m1,time_of_day,hdh,kW_solar_rel
2017-01-08 01:00:00,97.3664405,9.45,68.07,4.12,4.61,1029.0,0.7,0.0,0.0,1,6,0,101.313206,0.0,6.550000000000001,0.8461353968041472
2017-01-08 02:00:00,95.906642,8.99,67.2,3.84,4.47,1029.0,0.56,0.0,0.0,2,6,0,97.3664405,0.0,7.01,0.8750074582289116
2017-01-08 03:00:00,97.0504895,7.84,76.74,2.56,3.31,1029.0,0.41,0.0,0.0,3,6,0,95.906642,0.0,8.16,0.9375379443655645
2017-01-08 04:00:00,95.910138,7.17,79.78,2.89,3.84,1029.0,0.49,0.0,0.0,4,6,0,97.0504895,0.0,8.83,0.8981055359483474
2017-01-08 05:00:00,97.0316985,6.81,77.85,4.05,4.65,1029.0,0.55,0.0,0.0,5,6,0,95.910138,0.0,9.190000000000001,0.8885064782358671
2017-01-08 06:00:00,97.5565355,6.63,78.79,3.76,4.3,1029.0,0.59,0.0,0.0,6,6,0,97.0316985,0.0,9.370000000000001,0.8804971071567161
2017-01-08 07:00:00,96.5492505,6.34,80.94,3.82,4.49,1029.5,0.61,0.0,0.0,7,6,0,97.5565355,1.0,9.66,0.8652521187049432
2017-01-08 08:00:00,97.4472855,6.32,80.37,3.63,4.36,1030.0,22.8,0.0,0.0,8,6,0,96.5492505,1.0,9.68,0.5658467681565155
2017-01-08 09:00:00,98.5362895,6.88,75.38,3.02,3.82,1030.67,125.87,0.0,0.0,9,6,0,97.4472855,1.0,9.120000000000001,0.5721702833140625
2017-01-08 10:00:00,98.3785325,7.69,72.53,3.83,4.65,1031.0,303.39,0.0,0.0,10,6,0,98.5362895,1.0,8.309999999999999,0.571254236364834
2017-01-08 11:00:00,101.3440145,8.64,69.42,3.74,4.44,1031.0,400.72,0.0,0.0,11,6,0,98.3785325,1.0,7.359999999999999,0.5884738889893907
2017-01-08 12:00:00,100.174384,10.04,64.17,2.97,3.71,1030.42,425.08,0.0,0.0,12,6,0,101.3440145,1.0,5.960000000000001,0.5816822001816061
2017-01-08 13:00:00,98.051875,11.02,60.09,3.42,4.15,1029.33,467.66,0.0,0.0,13,6,0,100.174384,1.0,4.98,0.5693574355489105
2017-01-08 14:00:00,98.923253,12.15,55.82,2.43,3.25,1028.75,408.72,0.0,0.0,14,6,0,98.051875,1.0,3.8499999999999996,0.5744172627421564
2017-01-08 15:00:00,96.697175,12.34,54.6,2.6,3.42,1028.42,312.43,0.0,0.0,15,6,0,98.923253,0.5,3.66,0.5614911044059507
2017-01-08 16:00:00,97.5246345,12.62,54.38,2.01,2.77,1029.0,168.71,0.0,0.0,16,6,0,96.697175,0.5,3.380000000000001,0.5662959102185942
2017-01-08 17:00:00,98.1067185,12.03,55.47,1.05,1.55,1029.0,37.38,0.0,0.0,17,6,0,97.5246345,0.5,3.9700000000000006,0.5696758950838917
2017-01-08 18:00:00,97.1925145,11.5,54.98,2.65,2.98,1028.33,0.39,0.0,0.0,18,6,0,98.1067185,0.5,4.5,0.9464762116879375
2017-01-08 19:00:00,99.500967,11.2,58.24,2.59,2.98,1028.67,0.37,0.0,0.0,19,6,0,97.1925145,0.5,4.800000000000001,0.9768587398515025
2017-01-08 20:00:00,98.1993625,10.44,61.55,3.34,4.0,1029.0,0.34,0.0,0.0,20,6,0,99.500967,0.0,5.5600000000000005,0.9760751471418005
2017-01-08 21:00:00,98.6309,10.04,59.75,2.93,3.46,1029.0,0.25,0.0,0.0,21,6,0,98.1993625,0.0,5.960000000000001,1.018754175652258
2017-01-08 22:00:00,99.687566,9.86,50.73,3.07,3.56,1029.0,0.24,0.0,0.0,22,6,0,98.6309,0.0,6.140000000000001,1.0341991780624955
2017-01-08 23:00:00,98.309705,9.5,47.65,2.73,3.21,1029.0,0.22,0.0,0.0,23,6,0,99.687566,0.0,6.5,1.0289761041289274
2017-01-09 00:00:00,98.0191,8.96,49.31,2.86,3.19,1028.92,0.23,0.0,0.0,0,0,0,98.309705,0.0,7.039999999999999,1.021389524228506
2017-01-09 01:00:00,98.1477965,8.96,51.14,2.01,2.29,1028.0,0.23,0.0,0.0,1,0,0,98.0191,0.0,7.039999999999999,1.02273058180713
2017-01-09 02:00:00,99.873728,8.81,53.27,1.47,1.68,1028.0,0.2,0.0,0.0,2,0,0,98.1477965,0.0,7.1899999999999995,1.0547481330870097
2017-01-09 03:00:00,98.0971045,9.01,50.42,2.16,2.43,1028.0,0.25,0.0,0.0,3,0,0,99.873728,0.0,6.99,1.013240625694087
2017-01-09 04:00:00,97.549325,7.82,71.2,0.78,0.96,1028.0,0.27,0.0,0.0,4,0,0,98.0971045,0.0,8.18,0.9988474119280258
2017-01-09 05:00:00,98.4440825,8.0,57.55,2.19,2.64,1028.0,0.27,0.0,0.0,5,0,0,97.549325,0.0,8.0,1.0080091997023461
2017-01-09 06:00:00,106.5731565,8.14,55.18,2.99,3.46,1027.92,0.26,0.0,0.0,6,0,0,98.4440825,0.0,7.859999999999999,1.0959938923251051
2017-01-09 07:00:00,135.153175,6.8,66.23,1.44,1.89,1028.0,0.32,0.0,0.0,7,0,0,106.5731565,1.0,9.2,1.3546703852085564
2017-01-09 08:00:00,168.5030485,6.13,75.36,1.53,1.78,1028.58,20.24,0.0,0.0,8,0,0,135.153175,1.0,9.870000000000001,0.9784459882249531
2017-01-09 09:00:00,206.0527105,7.73,64.36,0.93,1.19,1029.17,143.5,0.0,0.0,9,0,0,168.5030485,1.0,8.27,1.196485460764336
2017-01-09 10:00:00,242.481686,7.54,68.95,1.7,2.22,1030.0,281.82,0.0,0.0,10,0,0,206.0527105,1.0,8.46,1.408017449013965
2017-01-09 11:00:00,252.7116375,8.82,61.36,1.18,1.66,1029.58,394.23,0.0,0.0,11,0,0,242.481686,1.0,7.18,1.4674196680111002
2017-01-09 12:00:00,266.3552145,10.59,53.86,1.2,1.7,1028.92,460.01,0.0,0.0,12,0,0,252.7116375,1.0,5.41,1.5466437727254068
2017-01-09 13:00:00,250.231881,12.48,42.67,2.17,2.89,1028.0,472.14,0.0,0.0,13,0,0,266.3552145,1.0,3.5199999999999996,1.453020475730221
2017-01-09 14:00:00,253.1359645,14.75,36.35,1.78,2.33,1027.25,426.53,0.0,0.0,14,0,0,250.231881,1.0,1.25,1.4698836059271694
2017-01-09 15:00:00,254.5522815,15.9,36.08,0.44,0.59,1027.0,323.99,0.0,0.0,15,0,0,253.1359645,0.5,0.09999999999999964,1.478107728260825
2017-01-09 16:00:00,247.8299105,16.36,37.1,1.37,1.89,1027.0,186.94,0.0,0.0,16,0,0,254.5522815,0.5,0.0,1.4390729631085182
2017-01-09 17:00:00,245.0964755,15.39,42.76,3.78,4.76,1027.0,48.92,0.0,0.0,17,0,0,247.8299105,0.5,0.6099999999999994,1.4232007368829651
2017-01-09 18:00:00,207.3593405,14.0,43.76,5.21,6.12,1027.0,0.71,0.0,0.0,18,0,0,245.0964755,0.5,2.0,1.7960480026187764
2017-01-09 19:00:00,191.16565,13.21,42.98,7.35,8.68,1027.0,0.16,0.0,0.0,19,0,0,207.3593405,0.5,2.789999999999999,2.0559552201128555
2017-01-09 20:00:00,156.538644,13.27,37.71,6.32,7.38,1027.42,0.14,0.0,0.0,20,0,0,191.16565,0.0,2.7300000000000004,1.699194903829235
2017-01-09 21:00:00,114.9154865,12.17,47.19,4.97,6.02,1027.0,0.15,0.0,0.0,21,0,0,156.538644,0.0,3.83,1.2416119195203874
2017-01-09 22:00:00,111.61417,11.42,53.08,1.81,2.35,1027.5,0.12,0.0,0.0,22,0,0,114.9154865,0.0,4.58,1.2229311747404181
2017-01-09 23:00:00,107.501126,11.75,53.22,5.92,6.79,1027.0,0.13,0.0,0.0,23,0,0,111.61417,0.0,4.25,1.1723566821526796
2017-01-10 00:00:00,107.86908,12.04,47.82,6.49,7.67,1027.25,0.17,0.0,0.0,0,1,0,107.501126,0.0,3.960000000000001,1.1548033537505602
2017-01-10 01:00:00,105.235281,11.73,62.31,6.28,7.44,1027.5,0.24,0.0,0.0,1,1,0,107.86908,0.0,4.27,1.0917534200140442
2017-01-10 02:00:00,104.3081855,11.54,72.11,6.14,7.15,1027.0,0.33,0.0,0.0,2,1,0,105.235281,0.0,4.460000000000001,1.041127918424752
2017-01-10 03:00:00,99.992592,11.4,74.28,5.35,6.5,1026.5,0.37,0.0,0.0,3,1,0,104.3081855,0.0,4.6,0.9816853077981185
2017-01-10 04:00:00,104.5218785,11.34,75.4,3.61,4.65,1026.42,0.45,0.0,0.0,4,1,0,99.992592,0.0,4.66,0.9939203798122456
2017-01-10 05:00:00,100.6920105,11.38,74.09,3.77,5.01,1026.0,0.47,0.0,0.0,5,1,0,104.5218785,0.0,4.619999999999999,0.9501191636335614
2017-01-10 06:00:00,109.1348505,11.18,74.37,3.46,5.03,1026.0,0.35,0.0,0.0,6,1,0,100.6920105,0.0,4.82,1.0802828425454367
2017-01-10 07:00:00,144.71255,11.76,72.05,4.94,6.75,1026.0,0.39,0.0,0.0,7,1,0,109.1348505,1.0,4.24,1.4092338984367077
2017-01-10 08:00:00,163.6877455,12.01,71.07,8.66,10.57,1026.17,18.01,0.0,0.0,8,1,0,144.71255,1.0,3.99,0.9504850000464092
2017-01-10 09:00:00,216.1465365,12.1,71.24,6.58,8.01,1027.0,102.33,0.0,0.0,9,1,0,163.6877455,1.0,3.9000000000000004,1.2550972403579126
2017-01-10 10:00:00,258.8278895,12.51,69.52,5.09,6.6,1027.0,118.53,0.0,0.0,10,1,0,216.1465365,1.0,3.49,1.5029348843584767
2017-01-10 11:00:00,256.7879735,13.31,66.39,5.04,6.46,1026.83,339.51,0.0,0.0,11,1,0,258.8278895,1.0,2.6899999999999995,1.491089712172884
2017-01-10 12:00:00,254.3486395,14.03,65.43,6.04,7.21,1025.83,430.07,0.0,0.0,12,1,0,256.7879735,1.0,1.9700000000000006,1.4769252410632059
2017-01-10 13:00:00,229.0660045,14.48,62.0,8.4,10.19,1024.5,469.18,0.0,0.0,13,1,0,254.3486395,1.0,1.5199999999999996,1.3301166641999982
2017-01-10 14:00:00,252.9318855,14.24,63.2,8.08,9.69,1024.0,374.26,0.0,0.0,14,1,0,229.0660045,1.0,1.7599999999999998,1.468698581203375
2017-01-10 15:00:00,243.8886075,14.11,61.08,8.28,10.75,1023.08,278.99,0.0,0.0,15,1,0,252.9318855,0.5,1.8900000000000006,1.4161870145348552
2017-01-10 16:00:00,255.1509715,13.43,65.63,7.41,9.9,1023.92,61.41,0.0,0.0,16,1,0,243.8886075,0.5,2.5700000000000003,1.4815841391207782
2017-01-10 17:00:00,237.8553855,13.0,67.72,7.14,9.21,1024.0,16.01,0.0,0.0,17,1,0,255.1509715,0.5,3.0,1.3811540820426174
2017-01-10 18:00:00,214.6690395,12.79,68.8,8.48,10.48,1024.0,1.19,0.0,0.0,18,1,0,237.8553855,0.5,3.210000000000001,1.6257351047369832
2017-01-10 19:00:00,163.5509645,12.54,69.43,9.67,12.39,1024.0,0.42,0.0,0.0,19,1,0,214.6690395,0.5,3.460000000000001,1.5736820205608617
2017-01-10 20:00:00,143.6853815,12.54,69.24,9.59,12.83,1024.0,0.46,0.0,0.0,20,1,0,163.5509645,0.0,3.460000000000001,1.3610408537045773
2017-01-10 21:00:00,116.235008,12.49,68.1,8.39,10.9,1023.92,0.36,0.0,0.0,21,1,0,143.6853815,0.0,3.51,1.1458319720432601
2017-01-10 22:00:00,111.5261145,12.37,69.17,6.62,8.91,1024.0,0.4,0.0,0.0,22,1,0,116.235008,0.0,3.630000000000001,1.0816963368657178
2017-01-10 23:00:00,107.926327,12.39,69.09,7.05,9.39,1024.08,0.32,0.0,0.0,23,1,0,111.5261145,0.0,3.6099999999999994,1.0817696215515071
2017-01-11 00:00:00,110.790425,12.33,69.52,7.57,10.0,1024.0,0.41,0.0,0.0,0,2,0,107.926327,0.0,3.67,1.0702699991006976
2017-01-11 01:00:00,108.5789865,12.18,71.19,7.94,10.25,1023.58,0.45,0.0,0.0,1,2,0,110.790425,0.0,3.8200000000000003,1.0325002674125177
2017-01-11 02:00:00,104.681602,12.25,70.74,10.14,12.56,1023.0,0.41,0.0,0.0,2,2,0,108.5789865,0.0,3.75,1.0112568669936917
2017-01-11 03:00:00,106.671263,12.3,69.22,6.41,8.78,1023.0,0.47,0.0,0.0,3,2,0,104.681602,0.0,3.6999999999999993,1.0065387579612948
2017-01-11 04:00:00,108.649125,12.24,68.71,4.23,5.53,1023.25,0.4,0.0,0.0,4,2,0,106.671263,0.0,3.76,1.0537922982707828
2017-01-11 05:00:00,103.492525,12.13,67.84,6.68,8.18,1023.33,0.45,0.0,0.0,5,2,0,108.649125,0.0,3.869999999999999,0.984132042323831
2017-01-11 06:00:00,111.49618,11.99,69.56,7.34,9.26,1024.0,0.46,0.0,0.0,6,2,0,103.492525,0.0,4.01,1.056132881632076
2017-01-11 07:00:00,141.0708105,11.79,71.59,8.35,10.02,1024.0,0.43,0.0,0.0,7,2,0,111.49618,1.0,4.210000000000001,1.3520233032078666
2017-01-11 08:00:00,159.2268495,11.98,72.28,7.68,9.66,1024.92,23.71,0.0,0.0,8,2,0,141.0708105,1.0,4.02,0.9245819185653119
2017-01-11 09:00:00,207.913675,12.5,69.95,5.98,7.32,1025.83,138.68,0.0,0.0,9,2,0,159.2268495,1.0,3.5,1.2072915159812052
2017-01-11 10:00:00,230.7104355,13.43,63.47,4.92,5.93,1026.0,268.09,0.0,0.0,10,2,0,207.913675,1.0,2.5700000000000003,1.3396653751970815
2017-01-11 11:00:00,252.8628395,13.67,64.49,3.09,3.77,1026.0,352.92,0.0,0.0,11,2,0,230.7104355,1.0,2.33,1.4682976520677016
2017-01-11 12:00:00,249.752055,15.04,59.83,1.87,2.62,1026.0,456.32,0.0,0.0,12,2,0,252.8628395,1.0,0.9600000000000009,1.4502342719899082
2017-01-11 13:00:00,231.743722,16.81,54.44,1.3,1.84,1025.75,468.2,0.0,0.0,13,2,0,249.752055,1.0,0.0,1.3456653558382197
2017-01-11 14:00:00,254.5487855,17.33,52.78,1.14,1.7,1025.17,426.18,0.0,0.0,14,2,0,231.743722,1.0,0.0,1.478087428051424
2017-01-11 15:00:00,242.369814,17.67,51.29,1.43,2.16,1025.0,343.54,0.0,0.0,15,2,0,254.5487855,0.5,0.0,1.407367842313127
2017-01-11 16:00:00,244.39225,18.2,50.04,1.13,1.74,1025.25,208.86,0.0,0.0,16,2,0,242.369814,0.5,0.0,1.4191115134517136
2017-01-11 17:00:00,226.972556,16.19,54.5,1.53,1.84,1026.0,50.58,0.0,0.0,17,2,0,244.39225,0.5,0.0,1.3179606450579502
2017-01-11 18:00:00,202.8700395,15.75,57.42,0.95,1.15,1026.0,1.84,0.0,0.0,18,2,0,226.972556,0.5,0.25,1.3650923252976075
2017-01-11 19:00:00,168.2998435,15.38,60.82,3.07,3.46,1026.0,0.36,0.0,0.0,19,2,0,202.8700395,0.5,0.6199999999999992,1.6590814152322944
2017-01-11 20:00:00,146.6298875,14.52,67.5,2.44,2.81,1026.75,0.75,0.0,0.0,20,2,0,168.2998435,0.0,1.4800000000000004,1.2536246941012528
2017-01-11 21:00:00,116.1508855,14.33,67.95,3.46,3.9,1027.0,0.47,0.0,0.0,21,2,0,146.6298875,0.0,1.67,1.0959874734704753
2017-01-11 22:00:00,108.680152,13.17,73.42,3.11,3.61,1027.0,0.57,0.0,0.0,22,2,0,116.1508855,0.0,2.83,0.987960224080926
2017-01-11 23:00:00,106.7658735,13.0,73.71,0.83,0.99,1027.0,0.58,0.0,0.0,23,2,0,108.680152,0.0,3.0,0.9670698745845531
2017-01-12 00:00:00,112.8589645,12.6,75.95,0.14,0.17,1027.0,0.66,0.0,0.0,0,3,0,106.7658735,0.0,3.4000000000000004,0.9940498704069718
2017-01-12 01:00:00,103.891069,12.0,77.88,2.13,2.45,1027.5,0.68,0.0,0.0,1,3,0,112.8589645,0.0,4.0,0.9088875828099136
2017-01-12 02:00:00,103.025372,10.92,80.89,3.11,3.59,1028.0,0.69,0.0,0.0,2,3,0,103.891069,0.0,5.08,0.8982983942852967
2017-01-12 03:00:00,105.078398,10.76,82.42,1.76,2.08,1027.0,0.57,0.0,0.0,3,3,0,103.025372,0.0,5.24,0.9552183699020288
2017-01-12 04:00:00,98.969575,10.27,85.3,0.74,0.86,1027.0,0.66,0.0,0.0,4,3,0,105.078398,0.0,5.73,0.8717135908418076
2017-01-12 05:00:00,100.242556,8.99,91.85,1.09,1.45,1027.0,1.29,0.0,0.0,5,3,0,98.969575,0.0,7.01,0.7423071360817955
2017-01-12 06:00:00,111.0344895,8.73,93.36,1.2,1.78,1027.0,1.34,0.0,0.0,6,3,0,100.242556,0.0,7.27,0.8135668331026039
2017-01-12 07:00:00,142.2450295,8.2,93.98,0.55,0.86,1027.0,0.56,0.0,0.0,7,3,0,111.0344895,1.0,7.800000000000001,1.297777287505192
2017-01-12 08:00:00,166.3538825,8.16,94.25,0.63,0.88,1027.58,7.76,0.0,0.0,8,3,0,142.2450295,1.0,7.84,0.9663783756511951
2017-01-12 09:00:00,217.025125,8.57,94.68,0.16,0.23,1028.0,67.13,0.0,0.0,9,3,0,166.3538825,1.0,7.43,1.2601989367330484
2017-01-12 10:00:00,252.566335,9.56,94.82,1.07,1.32,1028.92,80.61,0.0,0.0,10,3,0,217.025125,1.0,6.4399999999999995,1.4665759405578636
2017-01-12 11:00:00,253.9588355,10.38,94.75,1.3,1.72,1029.0,172.48,0.0,0.0,11,3,0,252.566335,1.0,5.619999999999999,1.4746617677149736
2017-01-12 12:00:00,252.3047905,9.78,95.12,1.43,1.97,1028.83,178.7,0.0,0.0,12,3,0,253.9588355,1.0,6.220000000000001,1.4650572311420371
2017-01-12 13:00:00,230.0003105,10.43,94.72,1.14,1.61,1027.92,230.51,0.0,0.0,13,3,0,252.3047905,1.0,5.57,1.3355418951624656
2017-01-12 14:00:00,265.706488,11.27,92.98,0.4,0.73,1027.17,201.77,0.0,0.0,14,3,0,230.0003105,1.0,4.73,1.542876815118399
2017-01-12 15:00:00,270.600451,13.29,78.48,1.09,1.66,1026.83,280.25,0.0,0.0,15,3,0,265.706488,0.5,2.710000000000001,1.5712945707538857
2017-01-12 16:00:00,260.4557145,13.71,73.88,1.26,1.87,1026.5,192.72,0.0,0.0,16,3,0,270.600451,0.5,2.289999999999999,1.5123871693609041
2017-01-12 17:00:00,249.5800955,13.27,73.67,2.21,2.85,1027.0,46.4,0.0,0.0,17,3,0,260.4557145,0.5,2.7300000000000004,1.4492357554399873
2017-01-12 18:00:00,214.89475,12.53,70.54,3.96,4.8,1027.0,2.21,0.0,0.0,18,3,0,249.5800955,0.5,3.4700000000000006,1.384716091945559
2017-01-12 19:00:00,185.227694,12.16,70.71,3.14,3.82,1027.33,0.79,0.0,0.0,19,3,0,214.89475,0.5,3.84,1.5636986450433168
2017-01-12 20:00:00,157.8004815,12.14,71.31,1.88,2.35,1028.0,0.74,0.0,0.0,20,3,0,185.227694,0.0,3.8599999999999994,1.3534786433909058
2017-01-12 21:00:00,130.3970855,12.16,71.95,2.28,2.81,1028.0,0.71,0.0,0.0,21,3,0,157.8004815,0.0,3.84,1.1294375473748424
2017-01-12 22:00:00,101.0088355,12.24,74.27,3.08,3.92,1028.0,0.9,0.0,0.0,22,3,0,130.3970855,0.0,3.76,0.8249919357808745
2017-01-12 23:00:00,103.5906315,12.25,72.21,3.22,3.92,1028.0,0.72,0.0,0.0,23,3,0,101.0088355,0.0,3.75,0.8943101927157407
2017-01-13 00:00:00,107.4414755,11.95,72.55,3.36,4.23,1028.0,0.76,0.0,0.0,0,4,0,103.5906315,0.0,4.050000000000001,0.9156477183178008
2017-01-13 01:00:00,109.9625285,11.78,71.56,4.21,5.07,1028.0,0.54,0.0,0.0,1,4,0,107.4414755,0.0,4.220000000000001,1.0106148000439683
2017-01-13 02:00:00,101.5559595,11.6,72.73,4.16,4.93,1028.0,0.54,0.0,0.0,2,4,0,109.9625285,0.0,4.4,0.933353907948432
2017-01-13 03:00:00,109.6360895,11.43,77.32,3.86,4.57,1028.0,0.78,0.0,0.0,3,4,0,101.5559595,0.0,4.57,0.9284554637385315
2017-01-13 04:00:00,97.1667315,11.51,80.04,3.69,4.44,1027.42,0.78,0.0,0.0,4,4,0,109.6360895,0.0,4.49,0.8228584507730903
2017-01-13 05:00:00,106.385028,11.59,79.73,3.97,5.07,1027.0,0.79,0.0,0.0,5,4,0,97.1667315,0.0,4.41,0.8981061122344659
2017-01-13 06:00:00,110.6958145,11.16,73.17,4.4,5.62,1027.42,0.73,0.0,0.0,6,4,0,106.385028,0.0,4.84,0.9525369395497109
2017-01-13 07:00:00,154.655174,10.63,65.08,4.52,5.7,1028.0,0.66,0.0,0.0,7,4,0,110.6958145,1.0,5.369999999999999,1.3621864807422335
2017-01-13 08:00:00,165.6957605,10.23,61.64,3.82,5.12,1028.17,5.82,0.0,0.0,8,4,0,154.655174,1.0,5.77,0.96500018469952
2017-01-13 09:00:00,212.6378635,10.56,60.79,4.61,6.23,1029.0,65.34,0.0,0.0,9,4,0,165.6957605,1.0,5.4399999999999995,1.2347234426976466
2017-01-13 10:00:00,233.253994,11.18,57.26,6.63,8.51,1030.0,290.67,0.0,0.0,10,4,0,212.6378635,1.0,4.82,1.3544350462995325
2017-01-13 11:00:00,236.3988645,11.46,52.18,7.16,9.18,1030.0,430.88,0.0,0.0,11,4,0,233.253994,1.0,4.539999999999999,1.3726963534189875
2017-01-13 12:00:00,228.7443725,11.58,50.82,7.97,10.31,1029.17,463.4,0.0,0.0,12,4,0,236.3988645,1.0,4.42,1.3282490449350892
2017-01-13 13:00:00,223.7149395,12.09,48.39,7.45,9.71,1028.67,523.84,0.0,0.0,13,4,0,228.7443725,1.0,3.91,1.2990446561853068
2017-01-13 14:00:00,241.5593975,12.14,48.28,7.37,9.69,1028.0,478.3,0.0,0.0,14,4,0,223.7149395,1.0,3.8599999999999994,1.4026620000213144
2017-01-13 15:00:00,244.08635,12.2,47.25,8.07,10.21,1028.0,364.08,0.0,0.0,15,4,0,241.5593975,0.5,3.8000000000000007,1.41733524512911
2017-01-13 16:00:00,242.320433,11.97,49.35,8.04,10.19,1028.0,258.65,0.0,0.0,16,4,0,244.08635,0.5,4.029999999999999,1.4070811018553353
2017-01-13 17:00:00,235.8998105,11.39,52.34,6.81,8.97,1028.0,101.97,0.0,0.0,17,4,0,242.320433,0.5,4.609999999999999,1.3697984985269682
2017-01-13 18:00:00,200.961005,10.47,57.7,6.21,8.51,1028.17,4.33,0.0,0.0,18,4,0,235.8998105,0.5,5.529999999999999,1.182284942132628
2017-01-13 19:00:00,168.3968575,9.82,60.9,5.04,6.69,1028.92,0.82,0.0,0.0,19,4,0,200.961005,0.5,6.18,1.4084963740529883
2017-01-13 20:00:00,130.8013105,9.68,60.44,5.4,7.09,1029.0,0.75,0.0,0.0,20,4,0,168.3968575,0.0,6.32,1.1182969288140898
2017-01-13 21:00:00,111.095888,9.51,60.38,4.63,6.14,1029.25,0.47,0.0,0.0,21,4,0,130.8013105,0.0,6.49,1.0482890515895282
2017-01-13 22:00:00,102.714228,9.24,61.79,4.99,6.52,1029.92,0.74,0.0,0.0,22,4,0,111.095888,0.0,6.76,0.880995499182835
2017-01-13 23:00:00,103.5215855,9.12,61.59,4.89,6.12,1030.0,0.7,0.0,0.0,23,4,0,102.714228,0.0,6.880000000000001,0.8996249362205755
2017-01-14 00:00:00,102.34103,9.0,60.61,5.6,7.34,1030.0,0.59,0.0,0.0,0,5,0,103.5215855,0.0,7.0,0.9236795914963452
2017-01-14 01:00:00,108.343662,8.76,57.93,5.34,6.86,1030.0,0.53,0.0,0.0,1,5,0,102.34103,0.0,7.24,0.999421116372087
2017-01-14 02:00:00,102.9849495,8.52,55.26,4.66,6.33,1029.92,0.36,0.0,0.0,2,5,0,108.343662,0.0,7.48,1.015214347267568
2017-01-14 03:00:00,102.80425,8.19,58.37,4.3,5.83,1030.0,0.42,0.0,0.0,3,5,0,102.9849495,0.0,7.8100000000000005,0.9891791244205349
2017-01-14 04:00:00,98.854644,8.0,57.77,6.43,8.28,1029.92,0.4,0.0,0.0,4,5,0,102.80425,0.0,8.0,0.958795227255627
2017-01-14 05:00:00,104.855091,7.49,58.16,6.26,7.95,1029.0,0.4,0.0,0.0,5,5,0,98.854644,0.0,8.51,1.0169938076379545
2017-01-14 06:00:00,102.6585105,7.37,52.76,5.36,6.75,1029.0,0.34,0.0,0.0,6,5,0,104.855091,0.0,8.629999999999999,1.0203978741882929
2017-01-14 07:00:00,112.8004065,7.44,50.89,5.87,7.57,1029.5,0.28,0.0,0.0,7,5,0,102.6585105,1.0,8.559999999999999,1.1500342688023306
2017-01-14 08:00:00,130.0658395,7.54,49.31,5.86,7.46,1030.0,3.62,0.0,0.0,8,5,0,112.8004065,1.0,8.46,0.7754804881792369
2017-01-14 09:00:00,126.443328,7.91,47.31,6.31,7.55,1030.25,88.12,0.0,0.0,9,5,0,130.0658395,1.0,8.09,0.7342179736221236
2017-01-14 10:00:00,127.62585,8.6,46.79,5.63,6.92,1031.0,235.69,0.0,0.0,10,5,0,126.443328,1.0,7.4,0.741084519452075
2017-01-14 11:00:00,115.616216,8.94,49.68,4.86,6.33,1031.0,365.87,0.0,0.0,11,5,0,127.62585,1.0,7.0600000000000005,0.671348225106648
2017-01-14 12:00:00,117.18592,9.52,44.89,4.99,6.67,1031.0,454.84,0.0,0.0,12,5,0,115.616216,1.0,6.48,0.680463019127781
2017-01-14 13:00:00,113.8859145,10.44,40.31,4.69,6.0,1030.33,491.08,0.0,0.0,13,5,0,117.18592,1.0,5.5600000000000005,0.6613008902161482
2017-01-14 14:00:00,111.313951,11.12,40.82,3.99,5.6,1029.83,469.89,0.0,0.0,14,5,0,113.8859145,1.0,4.880000000000001,0.6463662799123127
2017-01-14 15:00:00,112.6111855,11.54,40.08,3.65,5.14,1029.0,395.63,0.0,0.0,15,5,0,111.313951,0.5,4.460000000000001,0.6538989263632405
2017-01-14 16:00:00,117.485702,11.98,36.02,4.53,6.18,1029.0,272.78,0.0,0.0,16,5,0,112.6111855,0.5,4.02,0.6822037620839327
2017-01-14 17:00:00,115.4079855,11.98,35.26,4.62,6.0,1029.33,125.84,0.0,0.0,17,5,0,117.485702,0.5,4.02,0.6701390938841899
2017-01-14 18:00:00,116.9969175,11.04,43.62,3.88,4.84,1030.0,10.18,0.0,0.0,18,5,0,115.4079855,0.5,4.960000000000001,0.6793913014195763
2017-01-14 19:00:00,111.9849645,9.65,53.99,4.54,5.6,1030.0,0.31,0.0,0.0,19,5,0,116.9969175,0.5,6.35,1.127195813736366
2017-01-14 20:00:00,115.4936375,9.05,54.59,4.65,5.76,1030.75,0.25,0.0,0.0,20,5,0,111.9849645,0.0,6.949999999999999,1.1929286406632529
2017-01-14 21:00:00,103.821149,8.76,54.64,3.63,4.55,1031.0,0.37,0.0,0.0,21,5,0,115.4936375,0.0,7.24,1.0192724738250543
2017-01-14 22:00:00,107.381825,8.79,52.64,3.93,4.84,1031.0,0.25,0.0,0.0,22,5,0,103.821149,0.0,7.210000000000001,1.109142090439305
2017-01-14 23:00:00,106.216783,8.73,52.77,4.2,4.78,1031.25,0.24,0.0,0.0,23,5,0,107.381825,0.0,7.27,1.1019359192202813
2017-01-15 00:00:00,106.942203,8.59,54.96,4.68,5.79,1032.0,0.24,0.0,0.0,0,6,0,106.216783,0.0,7.41,1.1094617200583727
2017-01-15 01:00:00,105.0899785,8.31,57.35,5.05,5.97,1032.0,0.36,0.0,0.0,1,6,0,106.942203,0.0,7.6899999999999995,1.0359654924843196
